Cargo_id;Nome_cargo;Nivel;Descricao
730;Gerente RH Gestao 730;Gestao;Cargo sintetico de Gerente RH no nivel Gestao para simulacao do dominio RH.
731;Analista Departamento Pessoal Junior 731;Junior;Cargo sintetico de Analista Departamento Pessoal no nivel Junior para simulacao do dominio RH.
732;Assistente Administrativo Pleno 732;Pleno;Cargo sintetico de Assistente Administrativo no nivel Pleno para simulacao do dominio RH.
733;Analista Diversidade Senior 733;Senior;Cargo sintetico de Analista Diversidade no nivel Senior para simulacao do dominio RH.
734;Analista Beneficios Especialista 734;Especialista;Cargo sintetico de Analista Beneficios no nivel Especialista para simulacao do dominio RH.
735;Supervisor Operacoes Gestao 735;Gestao;Cargo sintetico de Supervisor Operacoes no nivel Gestao para simulacao do dominio RH.
736;Analista RH Junior 736;Junior;Cargo sintetico de Analista RH no nivel Junior para simulacao do dominio RH.
737;Assistente RH Pleno 737;Pleno;Cargo sintetico de Assistente RH no nivel Pleno para simulacao do dominio RH.
738;Business Partner Senior 738;Senior;Cargo sintetico de Business Partner no nivel Senior para simulacao do dominio RH.
739;Coordenador RH Especialista 739;Especialista;Cargo sintetico de Coordenador RH no nivel Especialista para simulacao do dominio RH.
740;Especialista Dados Gestao 740;Gestao;Cargo sintetico de Especialista Dados no nivel Gestao para simulacao do dominio RH.
741;Analista People Junior 741;Junior;Cargo sintetico de Analista People no nivel Junior para simulacao do dominio RH.
742;Recrutador Pleno 742;Pleno;Cargo sintetico de Recrutador no nivel Pleno para simulacao do dominio RH.
743;Analista Treinamento Senior 743;Senior;Cargo sintetico de Analista Treinamento no nivel Senior para simulacao do dominio RH.
744;Analista Remuneracao Especialista 744;Especialista;Cargo sintetico de Analista Remuneracao no nivel Especialista para simulacao do dominio RH.
745;Gerente RH Gestao 745;Gestao;Cargo sintetico de Gerente RH no nivel Gestao para simulacao do dominio RH.
746;Analista Departamento Pessoal Junior 746;Junior;Cargo sintetico de Analista Departamento Pessoal no nivel Junior para simulacao do dominio RH.
747;Assistente Administrativo Pleno 747;Pleno;Cargo sintetico de Assistente Administrativo no nivel Pleno para simulacao do dominio RH.
748;Analista Diversidade Senior 748;Senior;Cargo sintetico de Analista Diversidade no nivel Senior para simulacao do dominio RH.
749;Analista Beneficios Especialista 749;Especialista;Cargo sintetico de Analista Beneficios no nivel Especialista para simulacao do dominio RH.
750;Supervisor Operacoes Gestao 750;Gestao;Cargo sintetico de Supervisor Operacoes no nivel Gestao para simulacao do dominio RH.
751;Analista RH Junior 751;Junior;Cargo sintetico de Analista RH no nivel Junior para simulacao do dominio RH.
752;Assistente RH Pleno 752;Pleno;Cargo sintetico de Assistente RH no nivel Pleno para simulacao do dominio RH.
753;Business Partner Senior 753;Senior;Cargo sintetico de Business Partner no nivel Senior para simulacao do dominio RH.
754;Coordenador RH Especialista 754;Especialista;Cargo sintetico de Coordenador RH no nivel Especialista para simulacao do dominio RH.
755;Especialista Dados Gestao 755;Gestao;Cargo sintetico de Especialista Dados no nivel Gestao para simulacao do dominio RH.
756;Analista People Junior 756;Junior;Cargo sintetico de Analista People no nivel Junior para simulacao do dominio RH.
757;Recrutador Pleno 757;Pleno;Cargo sintetico de Recrutador no nivel Pleno para simulacao do dominio RH.
758;Analista Treinamento Senior 758;Senior;Cargo sintetico de Analista Treinamento no nivel Senior para simulacao do dominio RH.
759;Analista Remuneracao Especialista 759;Especialista;Cargo sintetico de Analista Remuneracao no nivel Especialista para simulacao do dominio RH.
760;Gerente RH Gestao 760;Gestao;Cargo sintetico de Gerente RH no nivel Gestao para simulacao do dominio RH.
761;Analista Departamento Pessoal Junior 761;Junior;Cargo sintetico de Analista Departamento Pessoal no nivel Junior para simulacao do dominio RH.
762;Assistente Administrativo Pleno 762;Pleno;Cargo sintetico de Assistente Administrativo no nivel Pleno para simulacao do dominio RH.
763;Analista Diversidade Senior 763;Senior;Cargo sintetico de Analista Diversidade no nivel Senior para simulacao do dominio RH.
764;Analista Beneficios Especialista 764;Especialista;Cargo sintetico de Analista Beneficios no nivel Especialista para simulacao do dominio RH.
765;Supervisor Operacoes Gestao 765;Gestao;Cargo sintetico de Supervisor Operacoes no nivel Gestao para simulacao do dominio RH.
766;Analista RH Junior 766;Junior;Cargo sintetico de Analista RH no nivel Junior para simulacao do dominio RH.
767;Assistente RH Pleno 767;Pleno;Cargo sintetico de Assistente RH no nivel Pleno para simulacao do dominio RH.
768;Business Partner Senior 768;Senior;Cargo sintetico de Business Partner no nivel Senior para simulacao do dominio RH.
769;Coordenador RH Especialista 769;Especialista;Cargo sintetico de Coordenador RH no nivel Especialista para simulacao do dominio RH.
770;Especialista Dados Gestao 770;Gestao;Cargo sintetico de Especialista Dados no nivel Gestao para simulacao do dominio RH.
771;Analista People Junior 771;Junior;Cargo sintetico de Analista People no nivel Junior para simulacao do dominio RH.
772;Recrutador Pleno 772;Pleno;Cargo sintetico de Recrutador no nivel Pleno para simulacao do dominio RH.
773;Analista Treinamento Senior 773;Senior;Cargo sintetico de Analista Treinamento no nivel Senior para simulacao do dominio RH.
774;Analista Remuneracao Especialista 774;Especialista;Cargo sintetico de Analista Remuneracao no nivel Especialista para simulacao do dominio RH.
775;Gerente RH Gestao 775;Gestao;Cargo sintetico de Gerente RH no nivel Gestao para simulacao do dominio RH.
776;Analista Departamento Pessoal Junior 776;Junior;Cargo sintetico de Analista Departamento Pessoal no nivel Junior para simulacao do dominio RH.
777;Assistente Administrativo Pleno 777;Pleno;Cargo sintetico de Assistente Administrativo no nivel Pleno para simulacao do dominio RH.
778;Analista Diversidade Senior 778;Senior;Cargo sintetico de Analista Diversidade no nivel Senior para simulacao do dominio RH.
779;Analista Beneficios Especialista 779;Especialista;Cargo sintetico de Analista Beneficios no nivel Especialista para simulacao do dominio RH.
780;Supervisor Operacoes Gestao 780;Gestao;Cargo sintetico de Supervisor Operacoes no nivel Gestao para simulacao do dominio RH.
781;Analista RH Junior 781;Junior;Cargo sintetico de Analista RH no nivel Junior para simulacao do dominio RH.
782;Assistente RH Pleno 782;Pleno;Cargo sintetico de Assistente RH no nivel Pleno para simulacao do dominio RH.
783;Business Partner Senior 783;Senior;Cargo sintetico de Business Partner no nivel Senior para simulacao do dominio RH.
784;Coordenador RH Especialista 784;Especialista;Cargo sintetico de Coordenador RH no nivel Especialista para simulacao do dominio RH.
785;Especialista Dados Gestao 785;Gestao;Cargo sintetico de Especialista Dados no nivel Gestao para simulacao do dominio RH.
786;Analista People Junior 786;Junior;Cargo sintetico de Analista People no nivel Junior para simulacao do dominio RH.
787;Recrutador Pleno 787;Pleno;Cargo sintetico de Recrutador no nivel Pleno para simulacao do dominio RH.
788;Analista Treinamento Senior 788;Senior;Cargo sintetico de Analista Treinamento no nivel Senior para simulacao do dominio RH.
789;Analista Remuneracao Especialista 789;Especialista;Cargo sintetico de Analista Remuneracao no nivel Especialista para simulacao do dominio RH.
790;Gerente RH Gestao 790;Gestao;Cargo sintetico de Gerente RH no nivel Gestao para simulacao do dominio RH.
791;Analista Departamento Pessoal Junior 791;Junior;Cargo sintetico de Analista Departamento Pessoal no nivel Junior para simulacao do dominio RH.
792;Assistente Administrativo Pleno 792;Pleno;Cargo sintetico de Assistente Administrativo no nivel Pleno para simulacao do dominio RH.
793;Analista Diversidade Senior 793;Senior;Cargo sintetico de Analista Diversidade no nivel Senior para simulacao do dominio RH.
794;Analista Beneficios Especialista 794;Especialista;Cargo sintetico de Analista Beneficios no nivel Especialista para simulacao do dominio RH.
795;Supervisor Operacoes Gestao 795;Gestao;Cargo sintetico de Supervisor Operacoes no nivel Gestao para simulacao do dominio RH.
796;Analista RH Junior 796;Junior;Cargo sintetico de Analista RH no nivel Junior para simulacao do dominio RH.
797;Assistente RH Pleno 797;Pleno;Cargo sintetico de Assistente RH no nivel Pleno para simulacao do dominio RH.
798;Business Partner Senior 798;Senior;Cargo sintetico de Business Partner no nivel Senior para simulacao do dominio RH.
799;Coordenador RH Especialista 799;Especialista;Cargo sintetico de Coordenador RH no nivel Especialista para simulacao do dominio RH.
800;Especialista Dados Gestao 800;Gestao;Cargo sintetico de Especialista Dados no nivel Gestao para simulacao do dominio RH.
801;Analista People Junior 801;Junior;Cargo sintetico de Analista People no nivel Junior para simulacao do dominio RH.
802;Recrutador Pleno 802;Pleno;Cargo sintetico de Recrutador no nivel Pleno para simulacao do dominio RH.
803;Analista Treinamento Senior 803;Senior;Cargo sintetico de Analista Treinamento no nivel Senior para simulacao do dominio RH.
804;Analista Remuneracao Especialista 804;Especialista;Cargo sintetico de Analista Remuneracao no nivel Especialista para simulacao do dominio RH.
805;Gerente RH Gestao 805;Gestao;Cargo sintetico de Gerente RH no nivel Gestao para simulacao do dominio RH.
806;Analista Departamento Pessoal Junior 806;Junior;Cargo sintetico de Analista Departamento Pessoal no nivel Junior para simulacao do dominio RH.
807;Assistente Administrativo Pleno 807;Pleno;Cargo sintetico de Assistente Administrativo no nivel Pleno para simulacao do dominio RH.
808;Analista Diversidade Senior 808;Senior;Cargo sintetico de Analista Diversidade no nivel Senior para simulacao do dominio RH.
809;Analista Beneficios Especialista 809;Especialista;Cargo sintetico de Analista Beneficios no nivel Especialista para simulacao do dominio RH.
810;Supervisor Operacoes Gestao 810;Gestao;Cargo sintetico de Supervisor Operacoes no nivel Gestao para simulacao do dominio RH.
811;Analista RH Junior 811;Junior;Cargo sintetico de Analista RH no nivel Junior para simulacao do dominio RH.
812;Assistente RH Pleno 812;Pleno;Cargo sintetico de Assistente RH no nivel Pleno para simulacao do dominio RH.
813;Business Partner Senior 813;Senior;Cargo sintetico de Business Partner no nivel Senior para simulacao do dominio RH.
814;Coordenador RH Especialista 814;Especialista;Cargo sintetico de Coordenador RH no nivel Especialista para simulacao do dominio RH.
815;Especialista Dados Gestao 815;Gestao;Cargo sintetico de Especialista Dados no nivel Gestao para simulacao do dominio RH.
816;Analista People Junior 816;Junior;Cargo sintetico de Analista People no nivel Junior para simulacao do dominio RH.
817;Recrutador Pleno 817;Pleno;Cargo sintetico de Recrutador no nivel Pleno para simulacao do dominio RH.
818;Analista Treinamento Senior 818;Senior;Cargo sintetico de Analista Treinamento no nivel Senior para simulacao do dominio RH.
819;Analista Remuneracao Especialista 819;Especialista;Cargo sintetico de Analista Remuneracao no nivel Especialista para simulacao do dominio RH.
820;Gerente RH Gestao 820;Gestao;Cargo sintetico de Gerente RH no nivel Gestao para simulacao do dominio RH.
821;Analista Departamento Pessoal Junior 821;Junior;Cargo sintetico de Analista Departamento Pessoal no nivel Junior para simulacao do dominio RH.
822;Assistente Administrativo Pleno 822;Pleno;Cargo sintetico de Assistente Administrativo no nivel Pleno para simulacao do dominio RH.
823;Analista Diversidade Senior 823;Senior;Cargo sintetico de Analista Diversidade no nivel Senior para simulacao do dominio RH.
824;Analista Beneficios Especialista 824;Especialista;Cargo sintetico de Analista Beneficios no nivel Especialista para simulacao do dominio RH.
825;Supervisor Operacoes Gestao 825;Gestao;Cargo sintetico de Supervisor Operacoes no nivel Gestao para simulacao do dominio RH.
826;Analista RH Junior 826;Junior;Cargo sintetico de Analista RH no nivel Junior para simulacao do dominio RH.
827;Assistente RH Pleno 827;Pleno;Cargo sintetico de Assistente RH no nivel Pleno para simulacao do dominio RH.
828;Business Partner Senior 828;Senior;Cargo sintetico de Business Partner no nivel Senior para simulacao do dominio RH.
829;Coordenador RH Especialista 829;Especialista;Cargo sintetico de Coordenador RH no nivel Especialista para simulacao do dominio RH.
830;Especialista Dados Gestao 830;Gestao;Cargo sintetico de Especialista Dados no nivel Gestao para simulacao do dominio RH.
831;Analista People Junior 831;Junior;Cargo sintetico de Analista People no nivel Junior para simulacao do dominio RH.
832;Recrutador Pleno 832;Pleno;Cargo sintetico de Recrutador no nivel Pleno para simulacao do dominio RH.
833;Analista Treinamento Senior 833;Senior;Cargo sintetico de Analista Treinamento no nivel Senior para simulacao do dominio RH.
834;Analista Remuneracao Especialista 834;Especialista;Cargo sintetico de Analista Remuneracao no nivel Especialista para simulacao do dominio RH.
835;Gerente RH Gestao 835;Gestao;Cargo sintetico de Gerente RH no nivel Gestao para simulacao do dominio RH.
836;Analista Departamento Pessoal Junior 836;Junior;Cargo sintetico de Analista Departamento Pessoal no nivel Junior para simulacao do dominio RH.
837;Assistente Administrativo Pleno 837;Pleno;Cargo sintetico de Assistente Administrativo no nivel Pleno para simulacao do dominio RH.
838;Analista Diversidade Senior 838;Senior;Cargo sintetico de Analista Diversidade no nivel Senior para simulacao do dominio RH.
839;Analista Beneficios Especialista 839;Especialista;Cargo sintetico de Analista Beneficios no nivel Especialista para simulacao do dominio RH.
840;Supervisor Operacoes Gestao 840;Gestao;Cargo sintetico de Supervisor Operacoes no nivel Gestao para simulacao do dominio RH.
841;Analista RH Junior 841;Junior;Cargo sintetico de Analista RH no nivel Junior para simulacao do dominio RH.
842;Assistente RH Pleno 842;Pleno;Cargo sintetico de Assistente RH no nivel Pleno para simulacao do dominio RH.
843;Business Partner Senior 843;Senior;Cargo sintetico de Business Partner no nivel Senior para simulacao do dominio RH.
844;Coordenador RH Especialista 844;Especialista;Cargo sintetico de Coordenador RH no nivel Especialista para simulacao do dominio RH.
845;Especialista Dados Gestao 845;Gestao;Cargo sintetico de Especialista Dados no nivel Gestao para simulacao do dominio RH.
846;Analista People Junior 846;Junior;Cargo sintetico de Analista People no nivel Junior para simulacao do dominio RH.
847;Recrutador Pleno 847;Pleno;Cargo sintetico de Recrutador no nivel Pleno para simulacao do dominio RH.
848;Analista Treinamento Senior 848;Senior;Cargo sintetico de Analista Treinamento no nivel Senior para simulacao do dominio RH.
849;Analista Remuneracao Especialista 849;Especialista;Cargo sintetico de Analista Remuneracao no nivel Especialista para simulacao do dominio RH.
850;Gerente RH Gestao 850;Gestao;Cargo sintetico de Gerente RH no nivel Gestao para simulacao do dominio RH.
851;Analista Departamento Pessoal Junior 851;Junior;Cargo sintetico de Analista Departamento Pessoal no nivel Junior para simulacao do dominio RH.
852;Assistente Administrativo Pleno 852;Pleno;Cargo sintetico de Assistente Administrativo no nivel Pleno para simulacao do dominio RH.
853;Analista Diversidade Senior 853;Senior;Cargo sintetico de Analista Diversidade no nivel Senior para simulacao do dominio RH.
854;Analista Beneficios Especialista 854;Especialista;Cargo sintetico de Analista Beneficios no nivel Especialista para simulacao do dominio RH.
855;Supervisor Operacoes Gestao 855;Gestao;Cargo sintetico de Supervisor Operacoes no nivel Gestao para simulacao do dominio RH.
856;Analista RH Junior 856;Junior;Cargo sintetico de Analista RH no nivel Junior para simulacao do dominio RH.
857;Assistente RH Pleno 857;Pleno;Cargo sintetico de Assistente RH no nivel Pleno para simulacao do dominio RH.
858;Business Partner Senior 858;Senior;Cargo sintetico de Business Partner no nivel Senior para simulacao do dominio RH.
859;Coordenador RH Especialista 859;Especialista;Cargo sintetico de Coordenador RH no nivel Especialista para simulacao do dominio RH.
860;Especialista Dados Gestao 860;Gestao;Cargo sintetico de Especialista Dados no nivel Gestao para simulacao do dominio RH.
861;Analista People Junior 861;Junior;Cargo sintetico de Analista People no nivel Junior para simulacao do dominio RH.
862;Recrutador Pleno 862;Pleno;Cargo sintetico de Recrutador no nivel Pleno para simulacao do dominio RH.
863;Analista Treinamento Senior 863;Senior;Cargo sintetico de Analista Treinamento no nivel Senior para simulacao do dominio RH.
864;Analista Remuneracao Especialista 864;Especialista;Cargo sintetico de Analista Remuneracao no nivel Especialista para simulacao do dominio RH.
865;Gerente RH Gestao 865;Gestao;Cargo sintetico de Gerente RH no nivel Gestao para simulacao do dominio RH.
866;Analista Departamento Pessoal Junior 866;Junior;Cargo sintetico de Analista Departamento Pessoal no nivel Junior para simulacao do dominio RH.
867;Assistente Administrativo Pleno 867;Pleno;Cargo sintetico de Assistente Administrativo no nivel Pleno para simulacao do dominio RH.
868;Analista Diversidade Senior 868;Senior;Cargo sintetico de Analista Diversidade no nivel Senior para simulacao do dominio RH.
869;Analista Beneficios Especialista 869;Especialista;Cargo sintetico de Analista Beneficios no nivel Especialista para simulacao do dominio RH.
870;Supervisor Operacoes Gestao 870;Gestao;Cargo sintetico de Supervisor Operacoes no nivel Gestao para simulacao do dominio RH.
871;Analista RH Junior 871;Junior;Cargo sintetico de Analista RH no nivel Junior para simulacao do dominio RH.
872;Assistente RH Pleno 872;Pleno;Cargo sintetico de Assistente RH no nivel Pleno para simulacao do dominio RH.
873;Business Partner Senior 873;Senior;Cargo sintetico de Business Partner no nivel Senior para simulacao do dominio RH.
874;Coordenador RH Especialista 874;Especialista;Cargo sintetico de Coordenador RH no nivel Especialista para simulacao do dominio RH.
875;Especialista Dados Gestao 875;Gestao;Cargo sintetico de Especialista Dados no nivel Gestao para simulacao do dominio RH.
876;Analista People Junior 876;Junior;Cargo sintetico de Analista People no nivel Junior para simulacao do dominio RH.
877;Recrutador Pleno 877;Pleno;Cargo sintetico de Recrutador no nivel Pleno para simulacao do dominio RH.
878;Analista Treinamento Senior 878;Senior;Cargo sintetico de Analista Treinamento no nivel Senior para simulacao do dominio RH.
879;Analista Remuneracao Especialista 879;Especialista;Cargo sintetico de Analista Remuneracao no nivel Especialista para simulacao do dominio RH.
880;Gerente RH Gestao 880;Gestao;Cargo sintetico de Gerente RH no nivel Gestao para simulacao do dominio RH.
881;Analista Departamento Pessoal Junior 881;Junior;Cargo sintetico de Analista Departamento Pessoal no nivel Junior para simulacao do dominio RH.
882;Assistente Administrativo Pleno 882;Pleno;Cargo sintetico de Assistente Administrativo no nivel Pleno para simulacao do dominio RH.
883;Analista Diversidade Senior 883;Senior;Cargo sintetico de Analista Diversidade no nivel Senior para simulacao do dominio RH.
884;Analista Beneficios Especialista 884;Especialista;Cargo sintetico de Analista Beneficios no nivel Especialista para simulacao do dominio RH.
885;Supervisor Operacoes Gestao 885;Gestao;Cargo sintetico de Supervisor Operacoes no nivel Gestao para simulacao do dominio RH.
886;Analista RH Junior 886;Junior;Cargo sintetico de Analista RH no nivel Junior para simulacao do dominio RH.
887;Assistente RH Pleno 887;Pleno;Cargo sintetico de Assistente RH no nivel Pleno para simulacao do dominio RH.
888;Business Partner Senior 888;Senior;Cargo sintetico de Business Partner no nivel Senior para simulacao do dominio RH.
889;Coordenador RH Especialista 889;Especialista;Cargo sintetico de Coordenador RH no nivel Especialista para simulacao do dominio RH.
890;Especialista Dados Gestao 890;Gestao;Cargo sintetico de Especialista Dados no nivel Gestao para simulacao do dominio RH.
891;Analista People Junior 891;Junior;Cargo sintetico de Analista People no nivel Junior para simulacao do dominio RH.
892;Recrutador Pleno 892;Pleno;Cargo sintetico de Recrutador no nivel Pleno para simulacao do dominio RH.
893;Analista Treinamento Senior 893;Senior;Cargo sintetico de Analista Treinamento no nivel Senior para simulacao do dominio RH.
894;Analista Remuneracao Especialista 894;Especialista;Cargo sintetico de Analista Remuneracao no nivel Especialista para simulacao do dominio RH.
895;Gerente RH Gestao 895;Gestao;Cargo sintetico de Gerente RH no nivel Gestao para simulacao do dominio RH.
896;Analista Departamento Pessoal Junior 896;Junior;Cargo sintetico de Analista Departamento Pessoal no nivel Junior para simulacao do dominio RH.
897;Assistente Administrativo Pleno 897;Pleno;Cargo sintetico de Assistente Administrativo no nivel Pleno para simulacao do dominio RH.
898;Analista Diversidade Senior 898;Senior;Cargo sintetico de Analista Diversidade no nivel Senior para simulacao do dominio RH.
899;Analista Beneficios Especialista 899;Especialista;Cargo sintetico de Analista Beneficios no nivel Especialista para simulacao do dominio RH.
900;Supervisor Operacoes Gestao 900;Gestao;Cargo sintetico de Supervisor Operacoes no nivel Gestao para simulacao do dominio RH.
901;Analista RH Junior 901;Junior;Cargo sintetico de Analista RH no nivel Junior para simulacao do dominio RH.
902;Assistente RH Pleno 902;Pleno;Cargo sintetico de Assistente RH no nivel Pleno para simulacao do dominio RH.
903;Business Partner Senior 903;Senior;Cargo sintetico de Business Partner no nivel Senior para simulacao do dominio RH.
904;Coordenador RH Especialista 904;Especialista;Cargo sintetico de Coordenador RH no nivel Especialista para simulacao do dominio RH.
905;Especialista Dados Gestao 905;Gestao;Cargo sintetico de Especialista Dados no nivel Gestao para simulacao do dominio RH.
906;Analista People Junior 906;Junior;Cargo sintetico de Analista People no nivel Junior para simulacao do dominio RH.
907;Recrutador Pleno 907;Pleno;Cargo sintetico de Recrutador no nivel Pleno para simulacao do dominio RH.
908;Analista Treinamento Senior 908;Senior;Cargo sintetico de Analista Treinamento no nivel Senior para simulacao do dominio RH.
909;Analista Remuneracao Especialista 909;Especialista;Cargo sintetico de Analista Remuneracao no nivel Especialista para simulacao do dominio RH.
910;Gerente RH Gestao 910;Gestao;Cargo sintetico de Gerente RH no nivel Gestao para simulacao do dominio RH.
911;Analista Departamento Pessoal Junior 911;Junior;Cargo sintetico de Analista Departamento Pessoal no nivel Junior para simulacao do dominio RH.
912;Assistente Administrativo Pleno 912;Pleno;Cargo sintetico de Assistente Administrativo no nivel Pleno para simulacao do dominio RH.
913;Analista Diversidade Senior 913;Senior;Cargo sintetico de Analista Diversidade no nivel Senior para simulacao do dominio RH.
914;Analista Beneficios Especialista 914;Especialista;Cargo sintetico de Analista Beneficios no nivel Especialista para simulacao do dominio RH.
915;Supervisor Operacoes Gestao 915;Gestao;Cargo sintetico de Supervisor Operacoes no nivel Gestao para simulacao do dominio RH.
916;Analista RH Junior 916;Junior;Cargo sintetico de Analista RH no nivel Junior para simulacao do dominio RH.
917;Assistente RH Pleno 917;Pleno;Cargo sintetico de Assistente RH no nivel Pleno para simulacao do dominio RH.
918;Business Partner Senior 918;Senior;Cargo sintetico de Business Partner no nivel Senior para simulacao do dominio RH.
919;Coordenador RH Especialista 919;Especialista;Cargo sintetico de Coordenador RH no nivel Especialista para simulacao do dominio RH.
920;Especialista Dados Gestao 920;Gestao;Cargo sintetico de Especialista Dados no nivel Gestao para simulacao do dominio RH.
921;Analista People Junior 921;Junior;Cargo sintetico de Analista People no nivel Junior para simulacao do dominio RH.
922;Recrutador Pleno 922;Pleno;Cargo sintetico de Recrutador no nivel Pleno para simulacao do dominio RH.
923;Analista Treinamento Senior 923;Senior;Cargo sintetico de Analista Treinamento no nivel Senior para simulacao do dominio RH.
924;Analista Remuneracao Especialista 924;Especialista;Cargo sintetico de Analista Remuneracao no nivel Especialista para simulacao do dominio RH.
925;Gerente RH Gestao 925;Gestao;Cargo sintetico de Gerente RH no nivel Gestao para simulacao do dominio RH.
926;Analista Departamento Pessoal Junior 926;Junior;Cargo sintetico de Analista Departamento Pessoal no nivel Junior para simulacao do dominio RH.
927;Assistente Administrativo Pleno 927;Pleno;Cargo sintetico de Assistente Administrativo no nivel Pleno para simulacao do dominio RH.
928;Analista Diversidade Senior 928;Senior;Cargo sintetico de Analista Diversidade no nivel Senior para simulacao do dominio RH.
929;Analista Beneficios Especialista 929;Especialista;Cargo sintetico de Analista Beneficios no nivel Especialista para simulacao do dominio RH.
930;Supervisor Operacoes Gestao 930;Gestao;Cargo sintetico de Supervisor Operacoes no nivel Gestao para simulacao do dominio RH.
931;Analista RH Junior 931;Junior;Cargo sintetico de Analista RH no nivel Junior para simulacao do dominio RH.
932;Assistente RH Pleno 932;Pleno;Cargo sintetico de Assistente RH no nivel Pleno para simulacao do dominio RH.
933;Business Partner Senior 933;Senior;Cargo sintetico de Business Partner no nivel Senior para simulacao do dominio RH.
934;Coordenador RH Especialista 934;Especialista;Cargo sintetico de Coordenador RH no nivel Especialista para simulacao do dominio RH.
935;Especialista Dados Gestao 935;Gestao;Cargo sintetico de Especialista Dados no nivel Gestao para simulacao do dominio RH.
936;Analista People Junior 936;Junior;Cargo sintetico de Analista People no nivel Junior para simulacao do dominio RH.
937;Recrutador Pleno 937;Pleno;Cargo sintetico de Recrutador no nivel Pleno para simulacao do dominio RH.
938;Analista Treinamento Senior 938;Senior;Cargo sintetico de Analista Treinamento no nivel Senior para simulacao do dominio RH.
939;Analista Remuneracao Especialista 939;Especialista;Cargo sintetico de Analista Remuneracao no nivel Especialista para simulacao do dominio RH.
940;Gerente RH Gestao 940;Gestao;Cargo sintetico de Gerente RH no nivel Gestao para simulacao do dominio RH.
941;Analista Departamento Pessoal Junior 941;Junior;Cargo sintetico de Analista Departamento Pessoal no nivel Junior para simulacao do dominio RH.
942;Assistente Administrativo Pleno 942;Pleno;Cargo sintetico de Assistente Administrativo no nivel Pleno para simulacao do dominio RH.
943;Analista Diversidade Senior 943;Senior;Cargo sintetico de Analista Diversidade no nivel Senior para simulacao do dominio RH.
944;Analista Beneficios Especialista 944;Especialista;Cargo sintetico de Analista Beneficios no nivel Especialista para simulacao do dominio RH.
945;Supervisor Operacoes Gestao 945;Gestao;Cargo sintetico de Supervisor Operacoes no nivel Gestao para simulacao do dominio RH.
946;Analista RH Junior 946;Junior;Cargo sintetico de Analista RH no nivel Junior para simulacao do dominio RH.
947;Assistente RH Pleno 947;Pleno;Cargo sintetico de Assistente RH no nivel Pleno para simulacao do dominio RH.
948;Business Partner Senior 948;Senior;Cargo sintetico de Business Partner no nivel Senior para simulacao do dominio RH.
949;Coordenador RH Especialista 949;Especialista;Cargo sintetico de Coordenador RH no nivel Especialista para simulacao do dominio RH.
950;Especialista Dados Gestao 950;Gestao;Cargo sintetico de Especialista Dados no nivel Gestao para simulacao do dominio RH.
951;Analista People Junior 951;Junior;Cargo sintetico de Analista People no nivel Junior para simulacao do dominio RH.
952;Recrutador Pleno 952;Pleno;Cargo sintetico de Recrutador no nivel Pleno para simulacao do dominio RH.
953;Analista Treinamento Senior 953;Senior;Cargo sintetico de Analista Treinamento no nivel Senior para simulacao do dominio RH.
954;Analista Remuneracao Especialista 954;Especialista;Cargo sintetico de Analista Remuneracao no nivel Especialista para simulacao do dominio RH.
955;Gerente RH Gestao 955;Gestao;Cargo sintetico de Gerente RH no nivel Gestao para simulacao do dominio RH.
956;Analista Departamento Pessoal Junior 956;Junior;Cargo sintetico de Analista Departamento Pessoal no nivel Junior para simulacao do dominio RH.
957;Assistente Administrativo Pleno 957;Pleno;Cargo sintetico de Assistente Administrativo no nivel Pleno para simulacao do dominio RH.
958;Analista Diversidade Senior 958;Senior;Cargo sintetico de Analista Diversidade no nivel Senior para simulacao do dominio RH.
959;Analista Beneficios Especialista 959;Especialista;Cargo sintetico de Analista Beneficios no nivel Especialista para simulacao do dominio RH.
960;Supervisor Operacoes Gestao 960;Gestao;Cargo sintetico de Supervisor Operacoes no nivel Gestao para simulacao do dominio RH.
961;Analista RH Junior 961;Junior;Cargo sintetico de Analista RH no nivel Junior para simulacao do dominio RH.
962;Assistente RH Pleno 962;Pleno;Cargo sintetico de Assistente RH no nivel Pleno para simulacao do dominio RH.
963;Business Partner Senior 963;Senior;Cargo sintetico de Business Partner no nivel Senior para simulacao do dominio RH.
964;Coordenador RH Especialista 964;Especialista;Cargo sintetico de Coordenador RH no nivel Especialista para simulacao do dominio RH.
965;Especialista Dados Gestao 965;Gestao;Cargo sintetico de Especialista Dados no nivel Gestao para simulacao do dominio RH.
966;Analista People Junior 966;Junior;Cargo sintetico de Analista People no nivel Junior para simulacao do dominio RH.
967;Recrutador Pleno 967;Pleno;Cargo sintetico de Recrutador no nivel Pleno para simulacao do dominio RH.
968;Analista Treinamento Senior 968;Senior;Cargo sintetico de Analista Treinamento no nivel Senior para simulacao do dominio RH.
969;Analista Remuneracao Especialista 969;Especialista;Cargo sintetico de Analista Remuneracao no nivel Especialista para simulacao do dominio RH.
970;Gerente RH Gestao 970;Gestao;Cargo sintetico de Gerente RH no nivel Gestao para simulacao do dominio RH.
971;Analista Departamento Pessoal Junior 971;Junior;Cargo sintetico de Analista Departamento Pessoal no nivel Junior para simulacao do dominio RH.
972;Assistente Administrativo Pleno 972;Pleno;Cargo sintetico de Assistente Administrativo no nivel Pleno para simulacao do dominio RH.
